feature,team_score_importance,opp_score_importance
month_by_team_home_away,0.00012271231504727036,0.00015113759845751708
home_away,9.121700106736541e-05,5.3503579489058904e-05
advanced_blk_pct_by_team_home_away,8.84199044537716e-05,5.477565369651471e-05
team_day_median_score_by_team_home_away,7.598862026687469e-05,0.0002035368185772719
defensive_four_factors_efg_pct_by_team_home_away,7.139970891739484e-05,4.13095549612513e-05
defensive_four_factors_ft_per_fga_by_team_home_away,6.950084291219228e-05,0.00020967204041140057
offensive_four_factors_orb_pct_by_team_travel_distance,6.640029988060825e-05,0.00020992512864148407
defensive_four_factors_tov_pct_by_team_home_away,6.499776201669844e-05,0.00017830959574762894
team_day_median_score_by_team_travel_distance,5.9272924544489426e-05,0.0003410542072554939
home_away_by_team_travel_distance,4.899589798715361e-05,0.0006778436007841305
travel_distance_by_team_home_away,3.407928550208175e-05,9.84029226746118e-05
advanced_stl_pct_by_team_home_away,3.0304025797175444e-05,7.076883552500462e-05
travel_distance,2.6581773242191253e-05,0.00015772671091942903
advanced_trb_pct_by_team_home_away,2.4701372711404043e-05,6.902612351866075e-05
advanced_3par_by_team_home_away,2.448266224016692e-05,5.050951775014858e-05
advanced_ortg_by_team_home_away,2.1830624629792838e-05,4.087043211721223e-05
median_score_for_by_team_home_away,2.1319302511158786e-05,0.0026830232788701675
offensive_four_factors_tov_pct_by_team_home_away,1.9271276438993203e-05,0.0001633900829653235
day_of_week_by_team_home_away,1.2214217570162348e-05,0.0011027567298983049
advanced_pace_by_team_home_away,1.1426460420680335e-05,3.0172146088322746e-05
advanced_drtg_by_team_home_away,7.138027608884181e-06,6.784235272694237e-05
advanced_ts_pct_by_team_home_away,6.985132107699671e-06,0.0002550939338732673
team_home_or_away_median_score_by_team_travel_distance,5.21547282559118e-06,0.00012301359843206226
win_loss_by_team_day_of_week,1.7298045320910208e-06,0.00010761701771165287
win_loss_by_team_home_away,0.0,0.0
