advanced_3par,advanced_ast_pct,advanced_blk_pct,advanced_drtg,advanced_ftr,advanced_ortg,advanced_pace,advanced_pace_by_team_day_of_week,advanced_stl_pct,advanced_trb_pct,advanced_ts_pct,day,defensive_four_factors_drb_pct,defensive_four_factors_efg_pct,defensive_four_factors_ft_per_fga,defensive_four_factors_tov_pct,month,month_by_team_day_of_week,offensive_four_factors_orb_pct,offensive_four_factors_tov_pct,opponent_3p_pct,opponent_fg_pct,opponent_ft_pct,team_3p_pct,team_day_median_allowed,team_ft_pct,team_vs_opp_homeaway_median_score,team_vs_opp_median_score,team,opp,team_score,opp_score,A'ja Wilson,Aaliyah Edwards,Aari McDonald,Alanna Smith,Aliyah Boston,Allisha Gray,Alysha Clark,Alyssa Thomas,Angel Reese,Ariel Atkins,Arike Ogunbowale,Azura Stevens,Breanna Stewart,Bridget Carleton,Brionna Jones,Brittney Griner,Caitlin Clark,Cameron Brink,Chelsea Gray,Chennedy Carter,Cheyenne Parker-Tyus,DeWanna Bonner,Dearica Hamby,Diana Taurasi,Elizabeth Williams,Ezi Magbegor,Jackie Young,Jonquel Jones,Jordan Horston,Kahleah Copper,Kamilla Cardoso,Kayla McBride,Kelsey Mitchell,Kelsey Plum,Kiah Stokes,Leonie Fiebich,Marina Mabrey,Monique Billings,Myisha Hines-Allen,NaLyssa Smith,Napheesa Collier,Natasha Howard,Naz Hillmon,Nneka Ogwumike,Odyssey Sims,Rebecca Allen,Rhyne Howard,Rickea Jackson,Sabrina Ionescu,Satou Sabally,Shatori Walker-Kimbrough,Skylar Diggins-Smith,Sophie Cunningham,Stefanie Dolson,Teaira McCowan,Temi Fagbenle,Tina Charles
0.329,70.0,8.3,94.5,0.286,100.5,83.6,80.05,8.4,48.7,0.533,10,77.3,0.422,0.182,13.4,7,6.5,11.8,10.3,0.176,0.403,0.875,0.217,80.0,0.95,84.5,84.5,LVA,SEA,84,79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.414,75.9,12.1,84.5,0.243,101.4,82.8,79.2,9.7,43.4,0.542,12,73.3,0.39,0.13,14.3,7,7.0,7.9,10.4,0.105,0.377,0.667,0.414,74.0,0.824,79.0,83.0,LVA,ATL,84,70,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.357,70.6,14.6,96.1,0.243,111.0,80.2,78.80000000000001,8.7,56.9,0.574,14,86.8,0.507,0.101,13.8,7,8.0,23.5,13.4,0.571,0.42,0.538,0.32,76.0,0.765,88.5,89.0,LVA,WAS,89,77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.273,54.8,11.9,110.9,0.333,101.3,83.8,80.0,13.1,42.6,0.562,16,76.7,0.514,0.264,13.7,7,7.0,9.7,13.7,0.308,0.486,0.864,0.278,86.5,0.818,87.5,87.5,LVA,CHI,85,93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.477,58.3,16.3,103.4,0.169,87.7,76.4,80.0,13.1,39.5,0.48,17,68.3,0.459,0.149,13.1,8,6.0,5.7,12.5,0.258,0.405,0.917,0.29,80.0,0.909,74.5,71.0,LVA,NYL,67,79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.295,46.7,12.8,81.5,0.377,99.9,87.1,78.80000000000001,17.2,50.0,0.612,18,91.4,0.452,0.242,22.8,8,8.0,3.2,19.3,0.261,0.403,0.714,0.444,76.0,0.826,88.0,90.5,LVA,LAS,87,71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.423,66.7,4.4,133.4,0.169,118.4,73.5,80.05,9.5,47.5,0.57,21,76.0,0.68,0.172,12.5,8,6.5,26.5,10.6,0.579,0.594,0.786,0.433,80.0,0.667,86.5,83.0,LVA,MIN,87,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.333,65.4,2.9,109.7,0.316,93.3,79.2,79.2,8.8,31.5,0.57,23,69.6,0.59,0.246,21.6,8,7.0,3.2,21.7,0.385,0.508,0.833,0.368,74.0,0.833,77.0,83.0,LVA,MIN,74,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.296,58.1,9.0,95.9,0.123,98.5,78.2,78.80000000000001,7.7,48.4,0.451,25,70.0,0.409,0.098,10.3,8,8.0,22.0,3.4,0.467,0.366,0.667,0.25,76.0,0.9,86.0,87.5,LVA,CHI,77,75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.306,48.4,11.1,119.4,0.484,115.5,77.9,80.0,7.7,39.4,0.598,27,62.9,0.52,0.2,11.7,8,7.0,12.9,9.6,0.286,0.48,0.789,0.263,86.5,0.767,92.5,96.5,LVA,DAL,90,93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,61.3,19.0,99.0,0.232,114.1,72.7,79.2,5.5,48.8,0.546,30,75.6,0.444,0.127,10.5,8,7.0,20.5,6.2,0.379,0.366,0.692,0.345,74.0,0.688,83.0,83.0,LVA,ATL,83,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.485,86.5,5.1,100.7,0.227,123.7,78.4,78.80000000000001,12.7,59.3,0.668,1,87.9,0.533,0.23,17.9,9,8.0,23.1,15.2,0.318,0.475,0.778,0.344,76.0,0.8,100.0,93.0,LVA,PHO,97,79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.393,78.1,14.3,92.5,0.344,117.3,76.7,80.0,15.6,51.7,0.641,3,81.3,0.475,0.233,19.9,9,7.0,17.9,14.6,0.389,0.417,0.737,0.333,86.5,0.857,87.5,87.5,LVA,CHI,90,71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.308,68.0,5.0,87.3,0.292,93.8,76.7,79.2,11.7,50.0,0.491,6,83.9,0.473,0.25,22.1,9,7.0,20.0,16.0,0.188,0.446,0.824,0.3,74.0,0.842,72.0,84.0,LVA,CON,72,67,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516,78.3,8.9,98.6,0.156,93.3,76.1,78.80000000000001,9.2,40.9,0.519,8,71.4,0.428,0.232,12.3,9,8.0,6.5,13.9,0.208,0.391,0.727,0.455,76.0,1.0,71.0,71.0,LVA,NYL,71,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.314,64.5,12.8,93.1,0.243,106.7,80.6,80.05,7.4,50.0,0.555,11,80.0,0.445,0.137,14.9,9,6.5,18.2,9.4,0.269,0.397,0.625,0.455,80.0,0.824,82.0,87.0,LVA,IND,86,75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.429,78.6,10.3,88.9,0.257,93.7,83.2,79.2,8.4,47.0,0.501,13,90.9,0.508,0.177,17.5,9,7.0,3.0,10.4,0.304,0.452,0.55,0.3,74.0,0.722,82.0,87.0,LVA,IND,78,74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.338,68.6,8.9,97.6,0.085,115.4,72.7,78.80000000000001,6.9,49.3,0.57,15,80.6,0.469,0.172,10.1,9,8.0,12.9,7.5,0.316,0.422,0.647,0.417,76.0,0.667,84.5,84.0,LVA,CON,84,71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.333,56.3,3.7,99.1,0.233,116.9,72.7,80.0,6.9,51.7,0.642,17,87.5,0.492,0.159,14.0,9,7.0,10.7,12.0,0.222,0.476,0.909,0.45,86.5,0.857,84.5,84.5,LVA,SEA,85,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.493,62.9,14.0,103.4,0.213,120.6,81.2,81.4,9.8,53.5,0.597,19,80.0,0.493,0.214,14.2,9,6.5,27.8,11.8,0.45,0.429,0.789,0.405,83.5,0.813,101.0,96.5,LVA,DAL,98,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,67.6,11.6,81.5,0.12,96.7,85.8,75.55,17.5,47.6,0.526,14,69.6,0.378,0.141,16.8,5,7.0,19.4,17.7,0.111,0.372,0.786,0.292,73.0,0.889,73.0,83.0,MIN,SEA,83,70,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38,77.1,17.2,89.6,0.316,98.3,83.1,79.7,17.3,50.0,0.567,17,78.0,0.429,0.333,20.9,5,7.0,23.3,23.1,0.25,0.397,0.897,0.433,81.0,0.76,92.5,83.0,MIN,SEA,102,93,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.309,69.7,8.9,95.6,0.294,94.5,77.2,76.8,12.7,52.4,0.534,23,90.0,0.485,0.269,17.3,5,7.0,18.2,18.1,0.455,0.448,0.857,0.19,78.0,0.6,80.0,78.0,MIN,CON,82,83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.418,81.3,17.9,88.3,0.09,110.6,75.9,75.9,10.5,53.8,0.603,25,75.0,0.434,0.118,18.1,5,7.0,27.6,18.7,0.241,0.382,0.8,0.5,67.0,1.0,84.0,84.0,MIN,NYL,84,67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.468,74.2,8.7,107.0,0.371,124.6,73.8,75.55000000000001,9.5,49.2,0.638,26,72.2,0.5,0.162,11.9,5,6.5,18.5,12.2,0.273,0.456,0.786,0.448,75.0,0.739,84.0,81.0,MIN,ATL,92,79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.369,75.0,11.1,103.4,0.154,85.3,77.3,77.25,10.3,46.8,0.476,29,71.8,0.486,0.139,15.2,5,6.5,21.1,18.7,0.37,0.417,0.714,0.333,77.5,1.0,76.5,92.5,MIN,LVA,66,80,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.479,80.6,8.8,96.8,0.164,129.5,73.3,79.7,8.2,50.0,0.607,31,72.2,0.46,0.226,18.6,5,7.0,27.8,7.1,0.321,0.387,0.778,0.4,81.0,0.75,84.0,84.5,MIN,PHO,95,71,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.268,71.9,11.1,92.2,0.239,105.6,82.4,75.55000000000001,18.2,44.3,0.554,2,68.0,0.492,0.185,26.0,6,6.5,27.8,16.0,0.364,0.462,0.857,0.421,75.0,0.882,88.5,87.5,MIN,DAL,87,76,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.354,78.1,10.2,78.0,0.246,108.2,79.5,77.25,10.1,45.7,0.597,5,65.3,0.286,0.234,15.9,6,6.5,15.6,16.3,0.143,0.26,1.0,0.391,77.5,0.813,84.0,81.5,MIN,LAS,86,62,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.472,85.7,11.4,101.1,0.153,99.9,80.1,79.7,6.2,48.0,0.521,7,74.4,0.479,0.2,15.2,6,7.0,19.4,14.5,0.346,0.414,0.778,0.441,81.0,0.818,84.5,84.5,MIN,PHO,80,81,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.367,92.6,13.2,83.8,0.35,108.7,76.4,75.55000000000001,7.9,51.4,0.599,9,68.2,0.373,0.107,13.9,6,6.5,23.1,18.8,0.182,0.347,0.615,0.545,75.0,0.81,92.5,83.0,MIN,SEA,83,64,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403,91.9,12.9,108.8,0.254,126.5,79.1,75.55,11.4,44.4,0.671,11,82.8,0.532,0.323,15.0,6,7.0,11.8,10.8,0.323,0.452,0.769,0.556,73.0,0.647,99.0,92.5,MIN,LVA,100,86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.377,76.7,13.6,93.8,0.295,99.9,81.1,79.7,21.0,45.2,0.588,14,74.2,0.477,0.234,22.6,6,7.0,16.1,19.8,0.25,0.438,0.833,0.261,81.0,0.833,66.0,81.5,MIN,LAS,81,76,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.284,80.0,8.9,103.8,0.358,119.7,75.2,75.2,14.6,45.2,0.58,17,66.7,0.527,0.014,17.7,6,6.0,25.0,8.3,0.412,0.479,0.333,0.368,78.0,0.958,88.5,87.5,MIN,DAL,90,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.289,70.4,9.3,73.1,0.105,90.4,75.2,77.25,6.6,49.5,0.428,19,74.5,0.318,0.197,14.8,6,6.5,22.7,10.2,0.174,0.288,0.65,0.318,77.5,0.875,77.0,81.0,MIN,ATL,68,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.355,69.2,10.0,74.5,0.29,90.7,80.5,75.9,6.2,58.7,0.522,22,84.8,0.358,0.095,14.1,6,7.0,17.2,17.7,0.206,0.311,0.583,0.364,67.0,0.722,84.0,84.5,MIN,PHO,73,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.371,81.8,6.6,122.4,0.2,114.5,76.8,76.8,7.8,49.3,0.578,27,64.1,0.546,0.145,10.7,6,7.0,31.3,14.6,0.6,0.487,0.688,0.423,78.0,0.786,82.0,87.5,MIN,DAL,88,94,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.369,92.0,14.1,75.3,0.277,85.0,82.3,75.55000000000001,13.4,47.6,0.48,30,68.0,0.335,0.085,13.7,6,6.5,17.6,19.8,0.278,0.305,0.5,0.25,75.0,0.778,70.0,79.0,MIN,CHI,70,62,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403,88.5,4.7,100.9,0.149,88.9,75.3,75.55,5.3,45.1,0.469,2,75.6,0.42,0.173,8.9,7,7.0,14.6,11.2,0.219,0.373,0.813,0.296,73.0,0.7,77.5,84.0,MIN,NYL,67,76,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403,82.1,7.8,103.5,0.145,96.9,75.3,76.8,10.6,44.4,0.553,4,72.4,0.5,0.182,16.3,7,7.0,20.6,21.4,0.4,0.455,0.923,0.52,78.0,0.444,73.0,78.0,MIN,CON,73,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,74.1,9.4,89.8,0.2,99.2,74.6,75.9,12.1,54.3,0.486,6,80.6,0.475,0.167,21.5,7,7.0,33.3,14.6,0.25,0.417,0.769,0.357,67.0,0.714,76.5,78.5,MIN,WAS,74,67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.277,71.9,8.3,89.6,0.154,109.7,74.7,75.55,14.7,48.2,0.591,9,85.2,0.438,0.321,21.9,7,7.0,13.8,11.5,0.15,0.411,0.947,0.5,73.0,0.9,84.0,81.5,MIN,LAS,82,67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.484,73.7,6.7,119.2,0.371,82.5,76.3,79.7,10.5,44.3,0.437,12,69.7,0.528,0.225,12.3,7,7.0,21.6,17.2,0.346,0.465,0.941,0.233,81.0,0.783,73.0,83.0,MIN,SEA,63,91,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.443,74.1,7.3,109.7,0.143,100.2,73.8,75.55000000000001,6.8,50.0,0.497,14,69.7,0.5,0.157,13.7,7,6.5,31.4,15.8,0.276,0.443,0.917,0.355,75.0,0.9,82.0,90.0,MIN,IND,74,81,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,86.2,4.5,102.2,0.307,111.3,77.2,77.25,12.9,49.2,0.505,17,80.8,0.534,0.271,19.0,7,6.5,28.2,7.6,0.333,0.492,0.762,0.367,77.5,0.739,77.0,81.0,MIN,ATL,86,79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.371,57.1,2.6,80.3,0.271,93.2,84.7,76.8,10.6,55.6,0.504,15,92.3,0.43,0.203,18.1,8,7.0,12.1,14.2,0.28,0.375,0.684,0.308,78.0,0.789,76.5,78.5,MIN,WAS,79,68,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.328,70.3,2.7,103.8,0.313,123.8,80.0,75.9,13.8,55.4,0.68,17,82.8,0.558,0.267,19.5,8,7.0,25.9,17.1,0.391,0.483,0.696,0.524,67.0,0.7,88.5,78.5,MIN,WAS,99,83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.297,73.7,7.3,118.4,0.219,133.4,73.5,77.25,5.4,52.5,0.698,21,73.5,0.556,0.113,10.6,8,6.5,24.0,12.5,0.433,0.465,0.667,0.579,77.5,0.786,99.0,92.5,MIN,LVA,98,87,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.426,71.0,5.3,93.3,0.295,109.7,79.2,79.7,15.1,68.5,0.631,23,96.8,0.518,0.263,21.7,8,7.0,30.4,21.6,0.368,0.456,0.833,0.385,81.0,0.833,76.5,92.5,MIN,LVA,87,74,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.415,81.8,8.5,107.7,0.308,121.1,74.3,75.9,10.8,40.3,0.61,24,55.9,0.48,0.092,15.9,8,7.0,24.2,11.9,0.241,0.434,0.875,0.407,67.0,0.65,82.0,90.0,MIN,IND,90,80,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.361,75.8,8.9,94.9,0.222,111.2,80.1,77.25,11.2,51.3,0.563,28,67.5,0.434,0.25,19.6,8,6.5,33.3,15.0,0.304,0.382,0.739,0.423,77.5,0.75,84.5,84.5,MIN,PHO,89,76,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.515,74.1,7.7,115.7,0.191,93.6,81.2,79.7,4.9,45.7,0.515,30,71.1,0.524,0.084,8.3,8,7.0,15.6,16.0,0.389,0.482,0.636,0.286,81.0,0.923,82.0,87.5,MIN,DAL,76,94,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.314,71.9,4.0,100.2,0.171,106.9,73.8,75.55000000000001,13.5,38.7,0.525,1,57.7,0.475,0.305,23.8,9,6.5,25.0,11.7,0.222,0.458,0.947,0.227,75.0,0.833,81.0,79.0,MIN,CHI,79,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.438,75.8,8.7,110.4,0.342,124.2,79.7,79.7,8.8,50.7,0.589,6,69.2,0.513,0.147,14.8,9,7.0,29.4,9.7,0.448,0.427,0.846,0.406,81.0,0.8,99.0,90.0,MIN,IND,99,88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.364,70.4,2.6,90.8,0.258,99.7,78.2,75.55000000000001,9.0,52.1,0.531,8,79.5,0.493,0.029,16.4,9,6.5,20.6,17.9,0.344,0.414,0.667,0.292,75.0,1.0,88.5,78.5,MIN,WAS,78,71,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.313,75.0,7.7,86.1,0.141,102.3,74.3,75.55,9.4,50.0,0.559,10,76.7,0.336,0.243,11.3,9,7.0,12.9,12.8,0.278,0.3,0.895,0.35,73.0,0.556,84.0,81.0,MIN,ATL,76,64,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
