team,g_num,year,month,day,home_away,opp,win_loss,team_score,opp_score,team_fg,team_fga,team_fg_pct,team_3p,team_3pa,team_3p_pct,team_ft,team_fta,team_ft_pct,team_orb,team_trb,team_ast,team_stl,team_blk,team_tov,team_pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_3p,opponent_3pa,opponent_3p_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf
SEA,34,2024,9,5,2,NYL,2,70,77,30,70,0.429,6,20,0.3,4,6,0.667,8,33,16,5,6,13,10,27,70,0.386,12,27,0.444,11,13,0.846,10,38,24,8,10,12,11
SEA,35,2024,9,7,1,PHO,1,90,66,36,84,0.429,12,32,0.375,6,7,0.857,15,46,26,8,3,6,11,24,66,0.364,10,29,0.345,8,9,0.889,7,34,20,4,4,13,11
SEA,36,2024,9,11,2,LAS,1,90,82,33,70,0.471,6,19,0.316,18,19,0.947,3,27,22,11,10,6,13,32,65,0.492,7,17,0.412,11,15,0.733,6,38,21,5,3,13,12
SEA,37,2024,9,13,2,DAL,1,83,81,34,74,0.459,5,21,0.238,10,10,1.0,5,32,23,11,4,16,14,30,78,0.385,4,18,0.222,17,19,0.895,15,42,20,9,3,18,12
SEA,38,2024,9,15,1,LAS,1,90,87,33,71,0.465,5,22,0.227,19,22,0.864,11,32,19,13,3,15,17,33,73,0.452,3,16,0.188,18,20,0.9,13,36,18,13,1,16,16
SEA,39,2024,9,17,1,LVA,2,72,85,30,63,0.476,2,9,0.222,10,11,0.909,4,29,21,7,1,11,16,32,60,0.533,9,20,0.45,12,14,0.857,3,31,18,5,2,9,11
SEA,40,2024,9,19,2,PHO,1,89,70,35,78,0.449,13,36,0.361,6,8,0.75,11,41,27,5,2,10,18,24,63,0.381,6,26,0.231,16,23,0.696,6,33,19,8,1,11,12
WAS,1,2024,5,14,1,NYL,2,80,85,31,78,0.397,10,32,0.313,8,11,0.727,10,34,22,9,7,12,20,32,68,0.471,8,28,0.286,13,15,0.867,8,36,21,8,5,18,20
WAS,2,2024,5,17,2,CON,2,77,84,28,58,0.483,9,22,0.409,12,14,0.857,4,28,22,6,4,20,21,29,68,0.426,2,20,0.1,24,26,0.923,8,29,16,14,3,10,22
WAS,3,2024,5,19,1,SEA,2,75,84,25,62,0.403,9,26,0.346,16,23,0.696,6,29,20,9,4,16,23,28,68,0.412,5,20,0.25,23,29,0.793,14,43,10,10,2,20,23
WAS,4,2024,5,21,2,LAS,2,68,70,27,64,0.422,8,25,0.32,6,11,0.545,8,28,21,13,3,18,16,26,55,0.473,8,21,0.381,10,15,0.667,5,33,21,8,5,24,19
WAS,5,2024,5,23,2,PHO,2,80,83,27,70,0.386,13,36,0.361,13,16,0.813,9,36,21,7,1,17,21,26,60,0.433,10,33,0.303,21,24,0.875,4,34,20,9,4,16,19
WAS,6,2024,5,25,2,SEA,2,69,101,24,70,0.343,7,20,0.35,14,15,0.933,12,27,13,7,0,14,15,37,60,0.617,12,22,0.545,15,18,0.833,5,33,27,6,6,16,19
WAS,7,2024,5,29,1,ATL,2,67,73,27,74,0.365,6,27,0.222,7,7,1.0,9,31,21,6,3,13,17,26,62,0.419,6,21,0.286,15,21,0.714,5,36,19,9,2,17,19
WAS,8,2024,5,31,2,NYL,2,79,90,28,60,0.467,7,18,0.389,16,22,0.727,3,30,22,7,1,14,27,28,63,0.444,11,32,0.344,23,31,0.742,8,34,18,9,1,14,23
WAS,9,2024,6,4,2,CON,2,59,76,20,64,0.313,6,29,0.207,13,15,0.867,13,37,13,4,3,16,21,27,57,0.474,6,15,0.4,16,27,0.593,6,31,22,7,4,12,15
WAS,10,2024,6,6,1,CHI,2,71,79,27,64,0.422,4,17,0.235,13,20,0.65,7,36,20,7,7,24,24,30,79,0.38,1,14,0.071,18,22,0.818,13,40,18,14,1,13,21
WAS,11,2024,6,7,1,IND,2,83,85,31,72,0.431,13,34,0.382,8,13,0.615,9,38,22,9,1,15,16,28,62,0.452,16,35,0.457,13,17,0.765,5,30,21,9,2,15,21
WAS,12,2024,6,9,2,NYL,2,88,93,33,67,0.493,12,28,0.429,10,12,0.833,4,22,26,7,2,12,19,31,65,0.477,12,27,0.444,19,20,0.95,13,40,24,7,3,21,17
WAS,13,2024,6,11,2,ATL,1,87,68,31,65,0.477,17,31,0.548,8,11,0.727,5,38,25,3,3,11,17,24,67,0.358,8,23,0.348,12,18,0.667,8,32,16,3,2,8,15
WAS,14,2024,6,14,1,CHI,1,83,81,28,64,0.438,8,30,0.267,19,23,0.826,7,36,20,7,5,18,25,30,66,0.455,4,13,0.308,17,25,0.68,9,34,16,9,1,14,25
WAS,15,2024,6,19,2,IND,2,81,88,29,70,0.414,11,34,0.324,12,15,0.8,7,31,26,6,4,11,16,31,61,0.508,8,23,0.348,18,23,0.783,5,37,21,7,3,10,16
WAS,16,2024,6,22,1,DAL,1,97,69,34,70,0.486,11,26,0.423,18,20,0.9,7,39,26,9,0,13,19,26,66,0.394,5,24,0.208,12,16,0.75,9,36,20,6,5,21,21
WAS,17,2024,6,23,1,DAL,1,92,84,31,63,0.492,14,27,0.519,16,18,0.889,4,28,27,7,2,12,19,28,68,0.412,11,28,0.393,17,20,0.85,13,41,17,6,1,14,18
WAS,18,2024,6,27,1,CON,2,91,94,35,68,0.515,11,28,0.393,10,15,0.667,4,31,26,3,5,23,21,32,73,0.438,9,27,0.333,21,28,0.75,9,30,20,12,5,10,20
WAS,19,2024,6,29,1,LVA,2,77,88,28,65,0.431,11,24,0.458,10,11,0.909,5,29,24,6,3,14,25,30,63,0.476,9,25,0.36,19,24,0.792,5,34,20,3,4,12,17
WAS,20,2024,7,2,2,LAS,1,82,80,32,67,0.478,12,26,0.462,6,10,0.6,6,32,22,5,2,12,16,28,60,0.467,13,30,0.433,11,18,0.611,7,32,22,5,1,14,22
WAS,21,2024,7,4,2,LVA,2,77,98,27,70,0.386,9,22,0.409,14,20,0.7,8,28,23,8,4,15,9,38,64,0.594,11,23,0.478,11,11,1.0,4,36,31,8,3,18,20
WAS,22,2024,7,6,2,MIN,2,67,74,25,60,0.417,7,28,0.25,10,13,0.769,6,32,19,7,1,18,14,27,70,0.386,10,28,0.357,10,14,0.714,13,38,20,9,3,13,17
WAS,23,2024,7,10,2,IND,1,89,84,33,75,0.44,7,20,0.35,16,19,0.842,10,31,23,8,3,16,18,31,58,0.534,8,25,0.32,14,17,0.824,2,29,18,9,7,21,21
WAS,24,2024,7,14,1,LVA,2,77,89,29,69,0.42,12,21,0.571,7,13,0.538,5,31,21,7,3,12,19,34,70,0.486,8,25,0.32,13,17,0.765,8,41,24,7,7,12,13
WAS,25,2024,7,16,1,PHO,2,87,96,33,72,0.458,10,33,0.303,11,13,0.846,8,33,28,5,1,12,19,35,65,0.538,8,18,0.444,18,21,0.857,6,31,22,8,6,9,14
WAS,26,2024,8,15,2,MIN,2,68,79,24,64,0.375,7,25,0.28,13,19,0.684,3,32,19,8,5,16,18,28,70,0.4,8,26,0.308,15,19,0.789,4,40,16,9,1,13,18
WAS,27,2024,8,17,1,MIN,2,83,99,29,60,0.483,9,23,0.391,16,23,0.696,5,25,26,9,3,17,19,37,64,0.578,11,21,0.524,14,20,0.7,7,31,26,11,1,15,21
WAS,28,2024,8,20,1,SEA,2,77,83,28,72,0.389,8,24,0.333,13,19,0.684,12,41,19,9,3,22,25,27,70,0.386,3,23,0.13,26,30,0.867,9,38,15,10,6,16,16
WAS,29,2024,8,23,1,LAS,1,80,74,33,73,0.452,5,23,0.217,9,14,0.643,8,36,23,13,5,14,13,28,75,0.373,6,27,0.222,12,15,0.8,8,37,18,12,3,18,11
WAS,30,2024,8,26,2,SEA,1,74,72,30,68,0.441,9,29,0.31,5,6,0.833,9,42,17,5,5,18,18,28,74,0.378,7,24,0.292,9,11,0.818,9,33,20,12,5,12,12
WAS,31,2024,8,28,2,CHI,1,74,70,29,66,0.439,8,21,0.381,8,13,0.615,7,25,19,10,6,12,13,27,58,0.466,5,14,0.357,11,15,0.733,10,36,19,2,4,21,17
WAS,32,2024,8,31,1,CON,2,85,96,30,63,0.476,14,30,0.467,11,15,0.733,6,25,23,8,3,16,20,30,60,0.5,14,23,0.609,22,22,1.0,5,29,23,10,3,16,15
WAS,33,2024,9,3,2,DAL,1,90,86,31,77,0.403,12,30,0.4,16,17,0.941,12,33,22,5,6,9,18,31,72,0.431,4,18,0.222,20,26,0.769,16,44,22,3,7,13,18
WAS,34,2024,9,5,2,PHO,1,90,77,36,68,0.529,14,28,0.5,4,5,0.8,5,30,25,10,5,12,17,27,68,0.397,9,30,0.3,14,17,0.824,9,33,22,4,5,17,13
WAS,35,2024,9,8,1,MIN,2,71,78,29,70,0.414,11,32,0.344,2,3,0.667,8,35,19,6,3,14,15,27,66,0.409,7,24,0.292,17,17,1.0,7,38,19,7,1,16,11
WAS,36,2024,9,11,2,CHI,1,89,58,34,68,0.5,9,23,0.391,12,17,0.706,9,37,28,9,7,11,13,25,70,0.357,1,8,0.125,7,11,0.636,11,32,17,7,4,15,20
WAS,37,2024,9,13,2,ATL,1,72,69,26,60,0.433,8,21,0.381,12,15,0.8,8,33,17,8,6,17,18,21,73,0.288,5,20,0.25,22,25,0.88,17,41,14,12,3,14,19
WAS,38,2024,9,15,1,ATL,2,73,76,23,59,0.39,10,31,0.323,17,21,0.81,4,26,14,6,3,18,21,26,66,0.394,4,24,0.167,20,25,0.8,7,35,16,13,1,15,20
WAS,39,2024,9,17,1,NYL,2,71,87,23,61,0.377,9,26,0.346,16,19,0.842,3,29,16,4,4,16,14,34,75,0.453,8,31,0.258,11,15,0.733,12,45,24,9,5,11,25
WAS,40,2024,9,19,1,IND,1,92,91,33,71,0.465,12,34,0.353,14,15,0.933,8,30,23,9,1,14,18,34,64,0.531,10,20,0.5,13,15,0.867,3,32,28,9,0,16,14
LVA,1,2024,5,14,1,PHO,1,89,80,29,71,0.408,6,29,0.207,25,29,0.862,8,37,17,7,5,9,12,29,76,0.382,15,36,0.417,7,10,0.7,10,37,21,6,6,15,23
LVA,2,2024,5,18,1,LAS,1,89,82,31,73,0.425,13,31,0.419,14,16,0.875,10,34,23,10,4,12,14,34,66,0.515,5,14,0.357,9,15,0.6,3,31,16,11,5,17,18
LVA,3,2024,5,21,1,PHO,2,88,98,33,78,0.423,11,31,0.355,11,15,0.733,7,39,22,5,4,9,18,37,78,0.474,16,33,0.485,8,13,0.615,6,39,23,7,7,7,15
LVA,4,2024,5,25,1,IND,1,99,80,35,73,0.479,13,35,0.371,16,18,0.889,6,36,24,7,4,8,14,30,70,0.429,10,27,0.37,10,13,0.769,6,36,20,4,3,12,16
LVA,5,2024,5,29,2,MIN,1,80,66,30,72,0.417,10,27,0.37,10,14,0.714,11,41,23,6,5,14,12,24,65,0.369,8,24,0.333,10,10,1.0,8,36,18,8,5,16,16
LVA,6,2024,5,31,2,ATL,2,74,78,25,69,0.362,6,21,0.286,18,20,0.9,3,34,18,6,5,11,25,22,61,0.361,8,16,0.5,26,29,0.897,3,38,17,5,4,11,17
LVA,7,2024,6,5,2,DAL,1,95,81,34,70,0.486,9,28,0.321,18,20,0.9,8,33,20,10,5,12,18,28,74,0.378,5,25,0.2,20,22,0.909,14,40,18,5,4,13,20
LVA,8,2024,6,7,1,SEA,2,65,78,21,67,0.313,7,26,0.269,16,19,0.842,3,36,13,7,10,14,18,26,72,0.361,6,20,0.3,20,22,0.909,6,43,19,7,6,12,16
LVA,9,2024,6,9,2,LAS,2,92,96,30,68,0.441,11,26,0.423,21,24,0.875,4,23,17,7,6,6,16,32,65,0.492,10,25,0.4,22,26,0.846,8,36,21,3,6,15,24
LVA,10,2024,6,11,1,MIN,2,86,100,28,62,0.452,10,31,0.323,20,26,0.769,5,35,19,4,1,13,19,37,67,0.552,15,27,0.556,11,17,0.647,4,28,34,9,4,9,20
LVA,11,2024,6,13,2,PHO,1,103,99,33,69,0.478,13,30,0.433,24,25,0.96,12,37,17,6,2,14,16,39,72,0.542,8,25,0.32,13,15,0.867,4,23,26,5,5,12,26
LVA,12,2024,6,15,1,NYL,2,82,90,31,69,0.449,11,34,0.324,9,11,0.818,2,31,23,3,3,10,19,33,68,0.485,12,28,0.429,12,16,0.75,3,37,21,8,1,8,9
LVA,13,2024,6,19,1,SEA,1,94,83,35,63,0.556,8,20,0.4,16,21,0.762,3,29,25,11,4,14,19,31,70,0.443,4,16,0.25,17,19,0.895,7,32,21,11,1,15,16
LVA,14,2024,6,21,1,CON,1,85,74,31,65,0.477,6,24,0.25,17,23,0.739,10,42,16,6,3,12,17,26,61,0.426,6,13,0.462,16,25,0.64,3,29,14,8,1,10,16
LVA,15,2024,6,27,2,CHI,1,95,83,33,66,0.5,9,25,0.36,20,27,0.741,6,35,20,5,11,9,15,34,78,0.436,4,16,0.25,11,14,0.786,10,38,20,6,3,6,20
LVA,16,2024,6,29,2,WAS,1,88,77,30,63,0.476,9,25,0.36,19,24,0.792,5,34,20,3,4,12,17,28,65,0.431,11,24,0.458,10,11,0.909,5,29,24,6,3,14,25
LVA,17,2024,7,2,1,IND,1,88,69,32,71,0.451,9,25,0.36,15,17,0.882,7,38,24,7,7,10,15,28,77,0.364,6,26,0.231,7,13,0.538,13,44,19,5,4,15,18
LVA,18,2024,7,4,1,WAS,1,98,77,38,64,0.594,11,23,0.478,11,11,1.0,4,36,31,8,3,18,20,27,70,0.386,9,22,0.409,14,20,0.7,8,28,23,8,4,15,9
LVA,19,2024,7,5,2,LAS,2,93,98,32,67,0.478,9,24,0.375,20,22,0.909,3,43,24,1,8,11,29,32,86,0.372,11,31,0.355,23,32,0.719,11,39,23,6,3,3,16
LVA,20,2024,7,7,1,DAL,1,104,85,37,81,0.457,14,36,0.389,16,19,0.842,10,40,23,6,6,9,14,35,76,0.461,6,20,0.3,9,13,0.692,9,37,19,6,4,13,18
LVA,21,2024,7,10,2,SEA,1,84,79,30,70,0.429,5,23,0.217,19,20,0.95,4,38,21,7,5,9,14,31,77,0.403,3,17,0.176,14,16,0.875,10,40,19,4,1,13,14
LVA,22,2024,7,12,2,ATL,1,84,70,29,70,0.414,12,29,0.414,14,17,0.824,3,36,22,8,7,9,14,29,77,0.377,2,19,0.105,10,15,0.667,12,47,16,4,4,14,14
LVA,23,2024,7,14,2,WAS,1,89,77,34,70,0.486,8,25,0.32,13,17,0.765,8,41,24,7,7,12,13,29,69,0.42,12,21,0.571,7,13,0.538,5,31,21,7,3,12,19
LVA,24,2024,7,16,1,CHI,2,85,93,31,66,0.47,5,18,0.278,18,22,0.818,3,26,17,11,7,12,14,35,72,0.486,4,13,0.308,19,22,0.864,7,35,20,9,2,13,16
LVA,25,2024,8,17,1,NYL,2,67,79,24,65,0.369,9,31,0.29,10,11,0.909,2,30,14,10,7,10,18,30,74,0.405,8,31,0.258,11,12,0.917,13,46,15,7,5,12,16
LVA,26,2024,8,18,1,LAS,1,87,71,30,61,0.492,8,18,0.444,19,23,0.826,1,33,14,15,5,17,14,25,62,0.403,6,23,0.261,15,21,0.714,3,33,16,10,4,21,21
LVA,27,2024,8,21,1,MIN,2,87,98,33,71,0.465,13,30,0.433,8,12,0.667,9,28,22,7,2,9,19,38,64,0.594,11,19,0.579,11,14,0.786,6,31,28,4,3,10,17
LVA,28,2024,8,23,2,MIN,2,74,87,26,57,0.456,7,19,0.368,15,18,0.833,1,17,17,7,1,18,21,31,61,0.508,10,26,0.385,15,18,0.833,7,37,22,12,2,19,21
LVA,29,2024,8,25,2,CHI,1,77,75,31,81,0.383,6,24,0.25,9,10,0.9,9,44,18,6,6,3,15,30,82,0.366,7,15,0.467,8,12,0.667,15,47,17,1,9,10,14
LVA,30,2024,8,27,2,DAL,2,90,93,31,62,0.5,5,19,0.263,23,30,0.767,4,26,15,6,6,8,18,36,75,0.48,6,21,0.286,15,19,0.789,13,40,22,4,4,11,26
LVA,31,2024,8,30,1,ATL,1,83,72,31,69,0.449,10,29,0.345,11,16,0.688,8,39,19,4,8,5,13,26,71,0.366,11,29,0.379,9,13,0.692,10,41,16,4,3,9,13
LVA,32,2024,9,1,2,PHO,1,97,79,37,66,0.561,11,32,0.344,12,15,0.8,6,35,32,10,2,13,15,29,61,0.475,7,22,0.318,14,18,0.778,4,24,23,9,2,15,14
LVA,33,2024,9,3,1,CHI,1,90,71,32,61,0.525,8,24,0.333,18,21,0.857,5,31,25,12,6,12,15,25,60,0.417,7,18,0.389,14,19,0.737,6,29,16,8,2,17,18
LVA,34,2024,9,6,2,CON,1,72,67,25,65,0.385,6,20,0.3,16,19,0.842,7,33,17,9,2,14,16,25,56,0.446,3,16,0.188,14,17,0.824,5,33,16,10,4,18,19
LVA,35,2024,9,8,2,NYL,2,71,75,23,64,0.359,15,33,0.455,10,10,1.0,2,27,18,7,4,11,23,27,69,0.391,5,24,0.208,16,22,0.727,10,39,21,8,5,11,13
LVA,36,2024,9,11,2,IND,1,86,75,31,70,0.443,10,22,0.455,14,17,0.824,6,34,20,6,6,8,14,29,73,0.397,7,26,0.269,10,16,0.625,7,34,15,4,3,14,19
LVA,37,2024,9,13,2,IND,1,78,74,28,70,0.4,9,30,0.3,13,18,0.722,1,31,22,7,4,9,18,28,62,0.452,7,23,0.304,11,20,0.55,3,35,17,5,2,15,16
LVA,38,2024,9,15,1,CON,1,84,71,35,71,0.493,10,24,0.417,4,6,0.667,4,33,24,5,4,6,14,27,64,0.422,6,19,0.316,11,17,0.647,7,34,20,2,3,8,11
LVA,39,2024,9,17,2,SEA,1,85,72,32,60,0.533,9,20,0.45,12,14,0.857,3,31,18,5,2,9,11,30,63,0.476,2,9,0.222,10,11,0.909,4,29,21,7,1,11,16
LVA,40,2024,9,19,1,DAL,1,98,84,35,75,0.467,15,37,0.405,13,16,0.813,10,38,22,8,7,11,15,30,70,0.429,9,20,0.45,15,19,0.789,7,33,17,7,2,13,12
