team,year,home_away,opp,win_loss,team_score,opp_score,team_fg,team_fga,team_fg_pct,team_3p,team_3pa,team_3p_pct,team_ft,team_fta,team_ft_pct,team_orb,team_trb,team_ast,team_stl,team_blk,team_tov,team_pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_3p,opponent_3pa,opponent_3p_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,day,month
ATL,2021,,MIN,L,85,87,33,69,.478,5,13,.385,14,17,.824,6,27,17,13,5,10,15,34,65,.523,7,24,.292,12,15,.800,11,35,24,7,6,17,19,23.0,6.0
ATL,2021,,NYL,L,78,101,29,71,.408,4,17,.235,16,19,.842,7,25,14,13,2,14,21,32,59,.542,13,32,.406,24,28,.857,6,36,22,5,5,18,15,26.0,6.0
ATL,2021,,NYL,W,73,69,27,76,.355,7,18,.389,12,16,.750,12,34,17,10,6,8,12,24,60,.400,9,24,.375,12,15,.800,7,36,14,4,3,15,14,29.0,6.0
ATL,2021,@,SEA,L,88,91,37,78,.474,8,20,.400,6,8,.750,7,31,26,11,3,9,17,30,62,.484,14,22,.636,17,22,.773,6,33,23,6,4,15,11,2.0,7.0
ATL,2021,@,LVA,L,95,118,38,80,.475,7,19,.368,12,16,.750,8,28,24,5,2,7,22,43,72,.597,11,17,.647,21,28,.750,10,43,31,5,1,11,14,4.0,7.0
ATL,2021,@,CON,L,72,84,25,65,.385,8,25,.320,14,20,.700,3,28,15,6,4,10,18,35,68,.515,6,19,.316,8,13,.615,5,38,22,5,1,11,12,9.0,7.0
ATL,2021,,IND,L,68,79,27,76,.355,1,13,.077,13,20,.650,8,30,16,10,5,6,22,27,65,.415,5,17,.294,20,26,.769,12,49,18,2,4,19,18,11.0,7.0
ATL,2021,@,PHO,L,81,92,37,90,.411,3,17,.176,4,7,.571,15,40,18,8,4,9,23,35,70,.500,10,25,.400,12,17,.706,11,45,27,3,10,17,12,15.0,8.0
ATL,2021,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
ATL,2021,@,LAS,L,80,85,34,88,.386,5,20,.250,7,18,.389,17,48,20,10,2,13,13,36,80,.450,5,22,.227,8,10,.800,6,41,29,9,5,14,18,17.0,8.0
ATL,2021,@,LAS,L,64,66,26,66,.394,8,25,.320,4,7,.571,11,34,15,7,5,18,21,25,56,.446,5,14,.357,11,17,.647,8,32,16,6,2,19,15,19.0,8.0
ATL,2021,,PHO,L,69,84,29,72,.403,5,21,.238,6,8,.750,6,24,11,13,5,9,19,30,57,.526,9,19,.474,15,22,.682,10,47,22,4,5,22,14,21.0,8.0
ATL,2021,,CHI,L,79,86,33,79,.418,7,22,.318,6,9,.667,14,38,19,6,6,7,13,34,66,.515,8,17,.471,10,14,.714,4,35,24,3,4,12,17,24.0,8.0
ATL,2021,,LVA,L,71,78,26,72,.361,7,23,.304,12,15,.800,5,34,19,8,6,8,20,32,73,.438,3,13,.231,11,15,.733,9,43,26,6,5,10,13,26.0,8.0
ATL,2021,@,DAL,L,68,72,28,65,.431,7,21,.333,5,8,.625,7,34,19,5,9,14,14,27,74,.365,6,28,.214,12,16,.750,14,43,16,10,6,9,11,2.0,9.0
ATL,2021,@,DAL,W,69,64,28,70,.400,2,7,.286,11,13,.846,9,42,17,5,6,9,11,26,78,.333,9,25,.360,3,5,.600,13,45,11,5,4,14,16,5.0,9.0
ATL,2021,,PHO,L,75,76,33,70,.471,3,13,.231,6,10,.600,4,31,19,12,3,8,14,26,60,.433,8,18,.444,16,18,.889,4,32,16,7,3,16,14,8.0,9.0
ATL,2021,@,WAS,L,74,82,32,78,.410,6,22,.273,4,8,.500,11,41,12,8,5,7,16,29,70,.414,9,24,.375,15,19,.789,11,46,20,6,2,10,6,10.0,9.0
ATL,2021,,IND,W,85,78,33,69,.478,7,16,.438,12,15,.800,11,33,19,5,13,13,10,32,76,.421,6,20,.300,8,10,.800,15,35,22,9,6,13,17,14.0,9.0
ATL,2021,,LAS,L,68,74,24,63,.381,5,18,.278,15,17,.882,7,36,13,5,1,14,26,26,58,.448,5,16,.313,17,23,.739,3,31,16,8,1,13,20,16.0,9.0
ATL,2021,@,CON,L,64,84,28,73,.384,2,20,.100,6,9,.667,10,33,10,6,4,7,18,29,75,.387,8,22,.364,18,21,.857,18,50,16,4,5,10,17,19.0,9.0
CHI,2021,@,WAS,W,70,56,22,60,.367,8,17,.471,18,21,.857,3,36,21,7,3,14,20,18,72,.250,4,30,.133,16,19,.842,14,44,10,10,4,14,20,15.0,5.0
CHI,2021,@,ATL,W,85,77,28,70,.400,1,13,.077,28,36,.778,14,47,18,8,6,24,21,30,77,.390,5,15,.333,12,24,.500,12,35,16,17,7,18,28,19.0,5.0
CHI,2021,,NYL,L,85,93,33,81,.407,6,12,.500,13,15,.867,10,35,22,8,5,12,15,36,73,.493,14,28,.500,7,10,.700,12,40,25,4,10,22,17,23.0,5.0
CHI,2021,,ATL,L,83,90,25,62,.403,6,17,.353,27,28,.964,13,41,22,5,5,21,22,31,74,.419,8,18,.444,20,25,.800,15,32,17,11,6,10,21,25.0,5.0
CHI,2021,,LAS,L,61,76,21,51,.412,6,19,.316,13,14,.929,5,33,12,7,3,27,25,26,66,.394,9,19,.474,15,18,.833,9,30,17,13,3,19,18,28.0,5.0
CHI,2021,,LAS,L,79,82,30,75,.400,7,21,.333,12,12,1.000,13,45,16,9,8,22,21,30,73,.411,8,18,.444,14,18,.778,8,33,20,11,8,19,19,30.0,5.0
CHI,2021,,PHO,L,83,84,30,79,.380,4,14,.286,19,20,.950,12,28,18,10,2,10,18,31,59,.525,8,20,.400,14,20,.700,5,35,22,6,9,19,22,1.0,6.0
CHI,2021,@,PHO,L,74,77,27,78,.346,8,31,.258,12,14,.857,9,39,22,11,4,8,23,30,70,.429,5,14,.357,12,17,.706,7,38,19,4,8,17,16,3.0,6.0
CHI,2021,@,LAS,L,63,68,21,62,.339,5,18,.278,16,23,.696,14,43,13,6,5,18,22,25,68,.368,3,19,.158,15,21,.714,9,38,13,4,6,11,20,5.0,6.0
CHI,2021,,IND,W,92,76,32,71,.451,9,23,.391,19,21,.905,12,40,24,8,6,10,17,30,72,.417,6,17,.353,10,10,1.000,11,37,18,8,6,16,20,9.0,6.0
CHI,2021,@,IND,W,83,79,27,63,.429,8,18,.444,21,25,.840,5,27,16,7,4,16,24,30,62,.484,4,11,.364,15,22,.682,10,31,13,10,5,17,21,12.0,6.0
CHI,2021,@,MIN,W,105,89,40,70,.571,12,26,.462,13,16,.813,4,30,32,12,3,13,18,32,70,.457,5,14,.357,20,27,.741,9,32,15,7,2,20,17,15.0,6.0
CHI,2021,,CON,W,81,75,28,68,.412,5,23,.217,20,24,.833,10,38,19,9,4,12,23,25,62,.403,4,13,.308,21,27,.778,8,34,11,4,5,14,23,17.0,6.0
CHI,2021,,CON,W,91,81,32,64,.500,7,18,.389,20,21,.952,5,29,24,9,5,12,21,29,63,.460,6,18,.333,17,20,.850,8,32,22,6,4,18,17,19.0,6.0
CHI,2021,@,NYL,W,92,72,36,80,.450,7,24,.292,13,13,1.000,7,42,26,8,2,9,15,29,68,.426,6,28,.214,8,11,.727,3,32,19,3,9,16,12,22.0,6.0
CHI,2021,@,NYL,W,91,68,37,74,.500,9,19,.474,8,9,.889,5,35,25,9,4,14,18,25,67,.373,4,25,.160,14,18,.778,9,37,13,3,3,21,19,24.0,6.0
CHI,2021,@,CON,L,58,74,23,69,.333,5,24,.208,7,7,1.000,14,34,13,5,6,18,18,27,64,.422,6,14,.429,14,19,.737,13,38,13,9,3,18,18,27.0,6.0
CHI,2021,@,DAL,W,91,81,34,71,.479,10,23,.435,13,19,.684,8,38,28,7,2,16,21,31,75,.413,6,25,.240,13,16,.813,9,37,19,10,6,17,20,30.0,6.0
