team,year,opp,team_score,opp_score,day,month,corner_3_specialist,midrange_sniper,self_creator,team_per_poss_fg,team_per_poss_3p_pct,team_per_poss_2pa,team_per_poss_ft,team_per_poss_orb,team_per_poss_ast,team_per_poss_tov,team_per_poss_pf,team_per_poss_pts,opp_per_poss_stl,opp_per_poss_tov,team_dist,team_pct_of_fg_ast'd_3p,team_sos,team_srs,team_pace,team_ts_pct,team_orb_pct
SEA,2023,LAS,72,61,31.0,8.0,2.0,1.0,0.0,34.9,0.352,54.8,18.3,10.3,22.1,18.1,22.4,98.7,10.6,16.1,13.9,0.803,0.55,-5.07,79.6,0.518,22.8
SEA,2023,LVA,77,103,2.0,9.0,2.0,1.0,0.0,34.9,0.352,54.8,18.3,10.3,22.1,18.1,22.4,98.7,10.6,16.1,13.9,0.803,0.55,-5.07,79.6,0.518,22.8
SEA,2023,ATL,68,79,6.0,9.0,2.0,1.0,0.0,34.9,0.352,54.8,18.3,10.3,22.1,18.1,22.4,98.7,10.6,16.1,13.9,0.803,0.55,-5.07,79.6,0.518,22.8
SEA,2023,DAL,91,106,8.0,9.0,2.0,1.0,0.0,34.9,0.352,54.8,18.3,10.3,22.1,18.1,22.4,98.7,10.6,16.1,13.9,0.803,0.55,-5.07,79.6,0.518,22.8
SEA,2023,LAS,89,91,10.0,9.0,1.0,0.0,0.0,34.9,0.352,54.8,18.3,10.3,22.1,18.1,22.4,98.7,10.6,16.1,13.9,0.803,0.55,-5.07,79.6,0.518,22.8
WAS,2023,NYL,80,64,19.0,5.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,CON,74,80,21.0,5.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,CON,81,88,23.0,5.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,CHI,71,69,26.0,5.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,DAL,75,74,2.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,MIN,78,80,3.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,SEA,73,66,9.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,SEA,71,65,11.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,IND,66,87,13.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,PHO,88,69,16.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,CHI,77,69,18.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,CHI,80,59,22.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,NYL,88,89,25.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,ATL,109,86,28.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,ATL,89,94,30.0,6.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,DAL,72,89,2.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,IND,96,88,7.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,CON,84,92,9.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,SEA,93,86,11.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,IND,76,82,19.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,NYL,87,96,21.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,PHO,84,69,23.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,MIN,92,97,26.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,DAL,62,90,28.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,ATL,73,80,30.0,7.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,LAS,79,77,4.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,LAS,83,91,6.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,PHO,72,91,8.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,LVA,89,113,11.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,CHI,83,76,13.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,IND,83,79,18.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,DAL,84,97,20.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,CON,64,68,22.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,LVA,78,62,26.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,MIN,83,72,29.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,LVA,75,84,31.0,8.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,LAS,64,72,3.0,9.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,PHO,100,77,5.0,9.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,ATL,75,80,8.0,9.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
WAS,2023,NYL,90,88,10.0,9.0,0.0,0.0,0.0,36.4,0.336,56.0,18.9,8.3,24.2,15.4,23.4,101.5,8.5,18.3,14.0,0.945,0.03,-0.32,79.1,0.533,18.7
LVA,2023,SEA,105,64,20.0,5.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,LAS,94,85,25.0,5.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,LAS,93,65,27.0,5.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,MIN,94,73,28.0,5.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,ATL,92,87,2.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,IND,84,80,4.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,CON,90,84,6.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,CON,77,94,8.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,CHI,93,80,11.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,SEA,96,63,15.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,MIN,93,62,18.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,PHO,99,79,21.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,IND,101,88,24.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,IND,88,80,26.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,NYL,98,81,29.0,6.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,CON,102,84,1.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,DAL,89,82,5.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,DAL,78,80,7.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,MIN,113,89,9.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,PHO,98,72,11.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,LAS,97,78,12.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,SEA,79,63,20.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,MIN,98,81,22.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,CHI,107,95,25.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,DAL,104,91,30.0,7.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,ATL,93,72,1.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,NYL,61,99,6.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,DAL,104,84,8.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,WAS,113,89,11.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,ATL,86,65,13.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,NYL,88,75,17.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,LAS,72,78,19.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,ATL,112,100,22.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,CHI,94,87,24.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,WAS,62,78,26.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,NYL,85,94,28.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,WAS,84,75,31.0,8.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,SEA,103,77,2.0,9.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,PHO,94,73,8.0,9.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
LVA,2023,PHO,100,85,10.0,9.0,0.0,0.0,0.0,41.5,0.372,54.7,20.2,7.6,26.8,13.8,19.7,114.8,7.8,16.2,13.9,0.825,-1.09,11.46,80.9,0.597,18.9
ATL,2024,LAS,92,81,15.0,5.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,PHO,85,88,18.0,5.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,DAL,83,78,21.0,5.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,MIN,79,92,26.0,5.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,WAS,73,67,29.0,5.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,LVA,78,74,31.0,5.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,CON,50,69,2.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,NYL,61,78,6.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,CHI,89,80,8.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,WAS,68,87,11.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,IND,84,91,13.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,LAS,87,74,16.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,MIN,55,68,19.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,IND,79,91,21.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,NYL,75,96,23.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,CON,78,74,28.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,NYL,75,81,30.0,6.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,CHI,77,85,2.0,7.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,DAL,82,85,5.0,7.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,CON,67,80,7.0,7.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,CHI,69,78,10.0,7.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,LVA,70,84,12.0,7.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,SEA,70,81,14.0,7.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,MIN,79,86,17.0,7.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,SEA,83,81,16.0,8.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,CON,82,70,18.0,8.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,PHO,72,63,21.0,8.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,PHO,80,82,23.0,8.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,IND,79,84,26.0,8.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,SEA,81,85,28.0,8.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,LVA,72,83,30.0,8.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,LAS,80,62,1.0,9.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,PHO,66,74,3.0,9.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,DAL,107,96,6.0,9.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,IND,100,104,8.0,9.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,MIN,64,76,10.0,9.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,WAS,69,72,13.0,9.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,WAS,76,73,15.0,9.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,CHI,86,70,17.0,9.0,0.0,0.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
ATL,2024,NYL,78,67,19.0,9.0,0.0,1.0,0.0,35.7,0.308,62.6,19.8,11.9,23.6,16.0,21.7,99.0,8.8,16.1,12.8,0.891,0.36,-2.39,77.1,0.501,25.4
CHI,2024,DAL,79,87,15.0,5.0,0.0,0.0,1.0,38.0,0.323,70.9,16.9,13.9,24.3,16.7,24.3,99.1,10.0,16.1,10.8,0.808,0.46,-4.67,78.2,0.495,29.5
CHI,2024,DAL,83,74,18.0,5.0,0.0,0.0,1.0,38.0,0.323,70.9,16.9,13.9,24.3,16.7,24.3,99.1,10.0,16.1,10.8,0.808,0.46,-4.67,78.2,0.495,29.5
