feature,team_score_importance,opp_score_importance
offensive_four_factors_orb_pct_by_team_home_away,8.276116333444691e-05,6.537017421868961e-05
advanced_ftr_by_team_travel_distance,8.046526496360891e-05,0.0008879420428728284
advanced_3par_by_team_home_away,7.226598518049086e-05,0.0001842473304863717
offensive_four_factors_ft_per_fga_by_team_travel_distance,6.526065434989445e-05,0.0003414711634719766
team_vs_opp_median_score_by_team_travel_distance,5.8999155252707285e-05,0.00042405737185526195
offensive_four_factors_ft_per_fga_by_team_home_away,5.210169523209811e-05,0.00021377687826301594
advanced_blk_pct_by_team_travel_distance,4.910887249208937e-05,0.00030516413011159724
team_home_or_away_median_score_by_team_day_of_week,3.6996574071482926e-05,0.000533711136278992
month_by_team_travel_distance,3.496790056003278e-05,0.00012791251620160605
advanced_ftr_by_team_home_away,3.456580176286789e-05,0.00026562306049215153
team_day_median_allowed_by_team_travel_distance,2.3561056910009244e-05,5.2246603970409265e-06
day_by_team_home_away,2.0955158193379354e-05,0.0004472327510404857
home_away_by_team_travel_distance,1.7685420581408202e-05,0.0
defensive_four_factors_efg_pct_by_team_home_away,1.4136914024221781e-05,0.0005436196046459963
win_loss_by_team_day_of_week,1.235031900831348e-05,5.122366059741865e-05
advanced_ast_pct_by_team_home_away,2.94460521300161e-06,1.2594926540209502e-05
team_day_median_score_by_team_travel_distance,2.785913110862412e-06,3.3356256107651495e-05
advanced_trb_pct_by_team_home_away,0.0,0.0
month_by_team_home_away,0.0,0.0
win_loss_by_team_home_away,0.0,0.0
median_score_against_by_team_home_away,0.0,0.0
travel_distance_by_team_home_away,0.0,0.0
team_day_median_score_by_team_home_away,0.0,0.0
median_score_for_by_team_home_away,0.0,0.0
win_loss_by_team_travel_distance,0.0,0.0
